cellosaurus_id,cell_line_name,pubchem_id,drug_name,AUC,tissue
CVCL_2891,EBC-1,156422,Doramapimod,0.42946875,Lung
CVCL_2891,EBC-1,176870,Erlotinib,0.4386875,Lung
CVCL_2891,EBC-1,216239,Sorafenib,0.39746875,Lung
CVCL_2891,EBC-1,24771867,Alisertib,0.3118625,Lung
CVCL_2891,EBC-1,24821094,Ibrutinib,0.4270625,Lung
CVCL_2891,EBC-1,135398738,Dacarbazine,0.44328125,Lung
CVCL_2891,EBC-1,3062316,Dasatinib,0.302146875,Lung
CVCL_2891,EBC-1,36314,Paclitaxel,0.219625,Lung
CVCL_2891,EBC-1,44137675,AZD6482,0.38978125,Lung
CVCL_2891,EBC-1,6450551,Axitinib,0.3985625,Lung
CVCL_2891,EBC-1,9926054,BMS-345541,0.38390625,Lung
CVCL_3004,KP-2,11152667,AZD7762,0.289590625,Pancreas
CVCL_3004,KP-2,123631,Gefitinib,0.428125,Pancreas
CVCL_3004,KP-2,135398516,OSI-027,0.428125,Pancreas
CVCL_3004,KP-2,156422,Doramapimod,0.453,Pancreas
CVCL_3004,KP-2,216239,Sorafenib,0.40225,Pancreas
CVCL_3004,KP-2,24771867,Alisertib,0.4261875,Pancreas
CVCL_3004,KP-2,24821094,Ibrutinib,0.45134375,Pancreas
CVCL_3004,KP-2,135398738,Dacarbazine,0.4615625,Pancreas
CVCL_3004,KP-2,3062316,Dasatinib,0.30406875,Pancreas
CVCL_3004,KP-2,36314,Paclitaxel,0.286115625,Pancreas
CVCL_3004,KP-2,44137675,AZD6482,0.4450625,Pancreas
CVCL_3004,KP-2,6450551,Axitinib,0.440375,Pancreas
CVCL_3004,KP-2,9926054,BMS-345541,0.3966875,Pancreas
CVCL_3004,KP-2,9933475,Cediranib,0.399875,Pancreas
CVCL_3116,OVISE,11152667,AZD7762,0.3745,Ovary
CVCL_3116,OVISE,123631,Gefitinib,0.47271875,Ovary
CVCL_3116,OVISE,156422,Doramapimod,0.50875,Ovary
CVCL_3116,OVISE,216239,Sorafenib,0.46875,Ovary
CVCL_3116,OVISE,36314,Paclitaxel,0.44809375,Ovary
CVCL_3116,OVISE,44137675,AZD6482,0.43853125,Ovary
CVCL_3117,OVTOKO,11152667,AZD7762,0.27100625,Ovary
CVCL_3117,OVTOKO,123631,Gefitinib,0.3495,Ovary
CVCL_3117,OVTOKO,135398516,OSI-027,0.35421875,Ovary
CVCL_3117,OVTOKO,156422,Doramapimod,0.4431875,Ovary
CVCL_3117,OVTOKO,176870,Erlotinib,0.3889375,Ovary
CVCL_3117,OVTOKO,216239,Sorafenib,0.42428125,Ovary
CVCL_3117,OVTOKO,24771867,Alisertib,0.39428125,Ovary
CVCL_3117,OVTOKO,3062316,Dasatinib,0.258646875,Ovary
CVCL_3117,OVTOKO,36314,Paclitaxel,0.36428125,Ovary
CVCL_3117,OVTOKO,44137675,AZD6482,0.37209375,Ovary
CVCL_3117,OVTOKO,6450551,Axitinib,0.4488125,Ovary
CVCL_3117,OVTOKO,9926054,BMS-345541,0.4059375,Ovary
CVCL_4381,HuH-6,11152667,AZD7762,0.199721875,Liver
CVCL_4381,HuH-6,123631,Gefitinib,0.3764375,Liver
CVCL_4381,HuH-6,135398516,OSI-027,0.38409375,Liver
CVCL_4381,HuH-6,156422,Doramapimod,0.44078125,Liver
CVCL_4381,HuH-6,176870,Erlotinib,0.4055,Liver
CVCL_4381,HuH-6,216239,Sorafenib,0.3576875,Liver
CVCL_4381,HuH-6,24771867,Alisertib,0.41784375,Liver
CVCL_4381,HuH-6,135398738,Dacarbazine,0.46403125,Liver
CVCL_4381,HuH-6,3062316,Dasatinib,0.37671875,Liver
CVCL_4381,HuH-6,36314,Paclitaxel,0.46871875,Liver
CVCL_4381,HuH-6,44137675,AZD6482,0.424125,Liver
CVCL_4381,HuH-6,6450551,Axitinib,0.368875,Liver
CVCL_5031,SNU-175,123631,Gefitinib,0.311053125,Colon
CVCL_5031,SNU-175,216239,Sorafenib,0.45146875,Colon
CVCL_5031,SNU-175,24771867,Alisertib,0.261671875,Colon
CVCL_5031,SNU-175,135398738,Dacarbazine,0.34453125,Colon
CVCL_5031,SNU-175,36314,Paclitaxel,0.061471875,Colon
CVCL_5069,SNU-489,11152667,AZD7762,0.30200625,Brain
CVCL_5069,SNU-489,123631,Gefitinib,0.41675,Brain
CVCL_5069,SNU-489,135398516,OSI-027,0.35934375,Brain
CVCL_5069,SNU-489,156422,Doramapimod,0.4415625,Brain
CVCL_5069,SNU-489,176870,Erlotinib,0.43953125,Brain
CVCL_5069,SNU-489,216239,Sorafenib,0.44421875,Brain
CVCL_5069,SNU-489,24771867,Alisertib,0.4294375,Brain
CVCL_5069,SNU-489,135398738,Dacarbazine,0.45959375,Brain
CVCL_5069,SNU-489,3062316,Dasatinib,0.353125,Brain
CVCL_5069,SNU-489,36314,Paclitaxel,0.271675,Brain
CVCL_5069,SNU-489,44137675,AZD6482,0.396875,Brain
CVCL_5069,SNU-489,6450551,Axitinib,0.4096875,Brain
CVCL_5069,SNU-489,9926054,BMS-345541,0.40525,Brain
CVCL_5098,SNU-81,11152667,AZD7762,0.242278125,Colon
CVCL_5098,SNU-81,135398516,OSI-027,0.34965625,Colon
CVCL_5098,SNU-81,24771867,Alisertib,0.2179625,Colon
CVCL_5098,SNU-81,3062316,Dasatinib,0.3900625,Colon
CVCL_5098,SNU-81,36314,Paclitaxel,0.098003125,Colon
CVCL_5098,SNU-81,44137675,AZD6482,0.3396875,Colon
CVCL_A351,HCC1588,11152667,AZD7762,0.26530625,Lung
CVCL_A351,HCC1588,123631,Gefitinib,0.359375,Lung
CVCL_A351,HCC1588,135398516,OSI-027,0.37796875,Lung
CVCL_A351,HCC1588,156422,Doramapimod,0.44934375,Lung
CVCL_A351,HCC1588,176870,Erlotinib,0.42515625,Lung
CVCL_A351,HCC1588,216239,Sorafenib,0.38278125,Lung
CVCL_A351,HCC1588,24771867,Alisertib,0.3325,Lung
CVCL_A351,HCC1588,135398738,Dacarbazine,0.41234375,Lung
CVCL_A351,HCC1588,3062316,Dasatinib,0.3771875,Lung
CVCL_A351,HCC1588,36314,Paclitaxel,0.2039125,Lung
CVCL_A351,HCC1588,44137675,AZD6482,0.4386875,Lung
CVCL_A351,HCC1588,6450551,Axitinib,0.3951875,Lung
CVCL_A351,HCC1588,9926054,BMS-345541,0.36625,Lung
CVCL_A352,HCC2108,11152667,AZD7762,0.3150625,Lung
CVCL_A352,HCC2108,123631,Gefitinib,0.39234375,Lung
CVCL_A352,HCC2108,135398516,OSI-027,0.37009375,Lung
CVCL_A352,HCC2108,156422,Doramapimod,0.454125,Lung
CVCL_A352,HCC2108,176870,Erlotinib,0.4154375,Lung
CVCL_A352,HCC2108,216239,Sorafenib,0.3945625,Lung
CVCL_A352,HCC2108,24771867,Alisertib,0.368375,Lung
CVCL_A352,HCC2108,135398738,Dacarbazine,0.37475,Lung
CVCL_A352,HCC2108,3062316,Dasatinib,0.3399375,Lung
CVCL_A352,HCC2108,36314,Paclitaxel,0.291496875,Lung
CVCL_A352,HCC2108,44137675,AZD6482,0.42503125,Lung
CVCL_A352,HCC2108,6450551,Axitinib,0.4114375,Lung
CVCL_A352,HCC2108,9926054,BMS-345541,0.40125,Lung
CVCL_L083,YD-38,11152667,AZD7762,0.250634375,Head And Neck
CVCL_L083,YD-38,123631,Gefitinib,0.22388125,Head And Neck
CVCL_L083,YD-38,135398516,OSI-027,0.36146875,Head And Neck
CVCL_L083,YD-38,156422,Doramapimod,0.45009375,Head And Neck
CVCL_L083,YD-38,176870,Erlotinib,0.27523125,Head And Neck
CVCL_L083,YD-38,216239,Sorafenib,0.410375,Head And Neck
CVCL_L083,YD-38,24771867,Alisertib,0.38996875,Head And Neck
CVCL_L083,YD-38,135398738,Dacarbazine,0.42315625,Head And Neck
CVCL_L083,YD-38,3062316,Dasatinib,0.222415625,Head And Neck
CVCL_L083,YD-38,44137675,AZD6482,0.38759375,Head And Neck
CVCL_L083,YD-38,6450551,Axitinib,0.45703125,Head And Neck
CVCL_L083,YD-38,9926054,BMS-345541,0.37446875,Head And Neck
CVCL_3172,SUIT-2,11152667,AZD7762,0.3379421875,Pancreas
CVCL_3172,SUIT-2,11152667,AZD7762,0.3379421875,Pancreas
CVCL_3172,SUIT-2,123631,Gefitinib,0.408734375,Pancreas
CVCL_3172,SUIT-2,123631,Gefitinib,0.408734375,Pancreas
CVCL_3172,SUIT-2,135398516,OSI-027,0.40765625,Pancreas
CVCL_3172,SUIT-2,135398516,OSI-027,0.40765625,Pancreas
CVCL_3172,SUIT-2,156422,Doramapimod,0.4494375,Pancreas
CVCL_3172,SUIT-2,156422,Doramapimod,0.4494375,Pancreas
CVCL_3172,SUIT-2,176870,Erlotinib,0.4111875,Pancreas
CVCL_3172,SUIT-2,176870,Erlotinib,0.4111875,Pancreas
CVCL_3172,SUIT-2,216239,Sorafenib,0.441,Pancreas
CVCL_3172,SUIT-2,216239,Sorafenib,0.441,Pancreas
CVCL_3172,SUIT-2,24771867,Alisertib,0.480171875,Pancreas
CVCL_3172,SUIT-2,24771867,Alisertib,0.480171875,Pancreas
CVCL_3172,SUIT-2,135398738,Dacarbazine,0.51853125,Pancreas
CVCL_3172,SUIT-2,135398738,Dacarbazine,0.51853125,Pancreas
CVCL_3172,SUIT-2,3062316,Dasatinib,0.377765625,Pancreas
CVCL_3172,SUIT-2,3062316,Dasatinib,0.377765625,Pancreas
CVCL_3172,SUIT-2,36314,Paclitaxel,0.412890625,Pancreas
CVCL_3172,SUIT-2,36314,Paclitaxel,0.412890625,Pancreas
CVCL_3172,SUIT-2,44137675,AZD6482,0.478328125,Pancreas
CVCL_3172,SUIT-2,44137675,AZD6482,0.478328125,Pancreas
CVCL_3172,SUIT-2,6450551,Axitinib,0.451,Pancreas
CVCL_3172,SUIT-2,6450551,Axitinib,0.451,Pancreas
CVCL_3172,SUIT-2,9926054,BMS-345541,0.4565,Pancreas
CVCL_3172,SUIT-2,9926054,BMS-345541,0.4565,Pancreas
CVCL_0029,EFO-21,444795,Tretinoin,0.508625,Ovary
CVCL_1082,BEN,444795,Tretinoin,0.52690625,Lung
CVCL_1187,EC-GI-10,444795,Tretinoin,0.4345,Esophagus
CVCL_1379,LNCaP clone FGC,444795,Tretinoin,0.4518125,Prostate
CVCL_1415,MKN1,36314,Paclitaxel,0.26805625,Stomach
CVCL_1454,NCI-H1092,444795,Tretinoin,0.45346875,Lung
CVCL_1539,NCI-H2196,444795,Tretinoin,0.45690625,Lung
CVCL_1626,OS-RC-2,444795,Tretinoin,0.47675,Kidney
CVCL_2063,HCC827,135398738,Dacarbazine,0.43128125,Lung
CVCL_2094,KPL-1,36314,Paclitaxel,0.4085,Breast
CVCL_1344,KU-19-19,135398738,Dacarbazine,0.49809375,Bladder
CVCL_1626,OS-RC-2,135398738,Dacarbazine,0.4513125,Kidney
CVCL_3117,OVTOKO,135398738,Dacarbazine,0.43484375,Ovary
CVCL_1415,MKN1,11152667,AZD7762,0.273365625,Stomach
CVCL_2094,KPL-1,11152667,AZD7762,,Breast
CVCL_0620,MDA-MB-361,123631,Gefitinib,0.35115625,Breast
CVCL_0620,MDA-MB-361,24821094,Ibrutinib,0.38609375,Breast
CVCL_0620,MDA-MB-361,135398738,Dacarbazine,0.46540625,Breast
CVCL_0620,MDA-MB-361,5494449,Tozasertib,0.415625,Breast
CVCL_0012,LP-1,2733526,Tamoxifen,0.43828125,Blood
CVCL_0029,EFO-21,2733526,Tamoxifen,0.460875,Ovary
CVCL_0067,Namalwa,2733526,Tamoxifen,0.4429375,Lymph
CVCL_0080,A-673,2733526,Tamoxifen,0.45103125,Bone
CVCL_0099,SNU-1,2733526,Tamoxifen,0.42278125,Stomach
CVCL_0134,A2780,2733526,Tamoxifen,0.3899375,Ovary
CVCL_0178,BT-20,2733526,Tamoxifen,0.44725,Breast
CVCL_0379,Ku812,2733526,Tamoxifen,0.4078125,Blood
CVCL_0428,MIA PaCa-2,2733526,Tamoxifen,0.4506875,Pancreas
CVCL_0533,SK-UT-1,2733526,Tamoxifen,0.4525625,Soft Tissue
CVCL_0547,SW620,2733526,Tamoxifen,0.42884375,Colon
CVCL_0599,SK-MEL-24,2733526,Tamoxifen,0.41746875,Skin
CVCL_0600,SK-MEL-31,2733526,Tamoxifen,0.47128125,Skin
CVCL_0620,MDA-MB-361,2733526,Tamoxifen,0.38753125,Breast
CVCL_0629,SK-LU-1,2733526,Tamoxifen,0.46334375,Lung
CVCL_1045,22Rv1,2733526,Tamoxifen,0.42425,Prostate
CVCL_1082,BEN,2733526,Tamoxifen,0.3825625,Lung
CVCL_1085,BHT-101,2733526,Tamoxifen,0.4990625,Thyroid
CVCL_1105,CAL-12T,2733526,Tamoxifen,0.32165625,Lung
CVCL_1167,Daoy,2733526,Tamoxifen,0.41421875,Brain
CVCL_1183,DU4475,2733526,Tamoxifen,0.42325,Breast
CVCL_1187,EC-GI-10,2733526,Tamoxifen,0.4325625,Esophagus
CVCL_1231,GI-1,2733526,Tamoxifen,0.52375,Brain
CVCL_1245,HCC1143,2733526,Tamoxifen,0.42628125,Breast
CVCL_1254,HCC1500,2733526,Tamoxifen,0.4393125,Breast
CVCL_1255,HCC1569,2733526,Tamoxifen,0.383,Breast
CVCL_1287,HSC-2,2733526,Tamoxifen,0.45325,Head And Neck
CVCL_1327,KE-37,2733526,Tamoxifen,0.39959375,Blood
CVCL_1335,KNS-62,2733526,Tamoxifen,0.41546875,Lung
CVCL_1344,KU-19-19,2733526,Tamoxifen,0.4088125,Bladder
CVCL_1345,Kuramochi,2733526,Tamoxifen,0.459375,Ovary
CVCL_1352,KYSE-410,2733526,Tamoxifen,0.39415625,Esophagus
CVCL_1379,LNCaP clone FGC,2733526,Tamoxifen,0.453125,Prostate
CVCL_1385,LS411N,2733526,Tamoxifen,0.46875,Colon
CVCL_1402,Mel Ho,2733526,Tamoxifen,0.461875,Skin
CVCL_1411,MHH-ES-1,2733526,Tamoxifen,0.4561875,Bone
CVCL_1415,MKN1,2733526,Tamoxifen,0.4135625,Stomach
CVCL_1454,NCI-H1092,2733526,Tamoxifen,0.44890625,Lung
CVCL_1455,NCI-H1105,2733526,Tamoxifen,,Lung
CVCL_1456,NCI-H1155,2733526,Tamoxifen,0.39565625,Lung
CVCL_1464,NCI-H1355,2733526,Tamoxifen,0.39196875,Lung
CVCL_1479,NCI-H1581,2733526,Tamoxifen,0.37815625,Lung
CVCL_1515,NCI-H2023,2733526,Tamoxifen,0.460125,Lung
CVCL_1529,NCI-H211,2733526,Tamoxifen,0.374,Lung
CVCL_1539,NCI-H2196,2733526,Tamoxifen,0.45965625,Lung
CVCL_1559,NCI-H358,2733526,Tamoxifen,0.39290625,Lung
CVCL_1569,NCI-H526,2733526,Tamoxifen,0.477,Lung
CVCL_1624,ONS-76,2733526,Tamoxifen,0.46396875,Brain
CVCL_1626,OS-RC-2,2733526,Tamoxifen,0.45678125,Kidney
CVCL_1633,Panc 02.03,2733526,Tamoxifen,0.477375,Pancreas
CVCL_1649,RD,2733526,Tamoxifen,0.44559375,Muscle
CVCL_1651,RERF-LC-Ad1,2733526,Tamoxifen,0.50090625,Lung
CVCL_1679,SBC-5,2733526,Tamoxifen,0.416875,Lung
CVCL_1682,SCC-25,2733526,Tamoxifen,0.41725,Head And Neck
CVCL_1690,SF295,2733526,Tamoxifen,0.45271875,Brain
CVCL_1700,SK-N-AS,2733526,Tamoxifen,0.450125,Nervous System
CVCL_1754,TE 441.T,2733526,Tamoxifen,0.442,Muscle
CVCL_1760,TE-10,2733526,Tamoxifen,0.46875,Esophagus
CVCL_1767,TE-9,2733526,Tamoxifen,0.45084375,Esophagus
CVCL_1774,TT,2733526,Tamoxifen,0.3421875,Esophagus
CVCL_1783,UM-UC-3,2733526,Tamoxifen,0.4558125,Bladder
CVCL_1798,42-MG-BA,2733526,Tamoxifen,0.39034375,Brain
CVCL_1818,Granta-519,2733526,Tamoxifen,0.4610625,Lymph
CVCL_1847,PaTu 8988t,2733526,Tamoxifen,0.4795,Pancreas
CVCL_2063,HCC827,2733526,Tamoxifen,0.4611875,Lung
CVCL_2094,KPL-1,2733526,Tamoxifen,0.40575,Breast
CVCL_2209,SUP-M2,2733526,Tamoxifen,0.4395625,Lymph
CVCL_2891,EBC-1,2733526,Tamoxifen,0.4783125,Lung
CVCL_3004,KP-2,2733526,Tamoxifen,0.46075,Pancreas
CVCL_3116,OVISE,2733526,Tamoxifen,0.4543125,Ovary
CVCL_3117,OVTOKO,2733526,Tamoxifen,0.47640625,Ovary
CVCL_4381,HuH-6,2733526,Tamoxifen,0.37484375,Liver
CVCL_5069,SNU-489,2733526,Tamoxifen,0.4873125,Brain
CVCL_A351,HCC1588,2733526,Tamoxifen,0.3176875,Lung
CVCL_A352,HCC2108,2733526,Tamoxifen,0.45421875,Lung
CVCL_L083,YD-38,2733526,Tamoxifen,0.49653125,Head And Neck
CVCL_3172,SUIT-2,2733526,Tamoxifen,0.474515625,Pancreas
CVCL_3172,SUIT-2,2733526,Tamoxifen,0.474515625,Pancreas
CVCL_0012,LP-1,444795,Tretinoin,0.4069375,Blood
CVCL_0067,Namalwa,444795,Tretinoin,0.39078125,Lymph
CVCL_0080,A-673,444795,Tretinoin,0.45365625,Bone
CVCL_0099,SNU-1,444795,Tretinoin,0.444,Stomach
CVCL_0134,A2780,444795,Tretinoin,0.3555,Ovary
CVCL_0178,BT-20,444795,Tretinoin,0.44328125,Breast
CVCL_0379,Ku812,444795,Tretinoin,0.3753125,Blood
CVCL_0428,MIA PaCa-2,444795,Tretinoin,0.467875,Pancreas
CVCL_0533,SK-UT-1,444795,Tretinoin,0.45221875,Soft Tissue
CVCL_0547,SW620,444795,Tretinoin,0.45896875,Colon
CVCL_0599,SK-MEL-24,444795,Tretinoin,0.48125,Skin
CVCL_0600,SK-MEL-31,444795,Tretinoin,0.4645,Skin
CVCL_0620,MDA-MB-361,444795,Tretinoin,0.40365625,Breast
CVCL_0629,SK-LU-1,444795,Tretinoin,0.46434375,Lung
CVCL_1045,22Rv1,444795,Tretinoin,0.426625,Prostate
CVCL_1085,BHT-101,444795,Tretinoin,0.5049375,Thyroid
CVCL_1105,CAL-12T,444795,Tretinoin,0.502875,Lung
CVCL_1133,COLO 741,444795,Tretinoin,0.433375,Skin
CVCL_1167,Daoy,444795,Tretinoin,0.44375,Brain
CVCL_1183,DU4475,444795,Tretinoin,0.438875,Breast
CVCL_1231,GI-1,444795,Tretinoin,0.46875,Brain
CVCL_1245,HCC1143,444795,Tretinoin,0.44615625,Breast
CVCL_1254,HCC1500,444795,Tretinoin,0.35171875,Breast
CVCL_1255,HCC1569,444795,Tretinoin,0.3999375,Breast
CVCL_1287,HSC-2,444795,Tretinoin,0.442375,Head And Neck
CVCL_1327,KE-37,444795,Tretinoin,0.42346875,Blood
CVCL_1335,KNS-62,444795,Tretinoin,0.44015625,Lung
CVCL_1344,KU-19-19,444795,Tretinoin,0.46875,Bladder
CVCL_1345,Kuramochi,444795,Tretinoin,0.46875,Ovary
CVCL_1352,KYSE-410,444795,Tretinoin,0.415375,Esophagus
CVCL_1385,LS411N,444795,Tretinoin,0.52825,Colon
CVCL_1402,Mel Ho,444795,Tretinoin,0.368125,Skin
CVCL_1411,MHH-ES-1,444795,Tretinoin,0.41840625,Bone
CVCL_1415,MKN1,444795,Tretinoin,0.43828125,Stomach
CVCL_1455,NCI-H1105,444795,Tretinoin,0.4335625,Lung
CVCL_1456,NCI-H1155,444795,Tretinoin,0.43365625,Lung
CVCL_1464,NCI-H1355,444795,Tretinoin,0.41440625,Lung
CVCL_1479,NCI-H1581,444795,Tretinoin,0.4324375,Lung
CVCL_1515,NCI-H2023,444795,Tretinoin,0.44621875,Lung
CVCL_1529,NCI-H211,444795,Tretinoin,0.289896875,Lung
CVCL_1559,NCI-H358,444795,Tretinoin,0.45765625,Lung
CVCL_1569,NCI-H526,444795,Tretinoin,0.43525,Lung
CVCL_1624,ONS-76,444795,Tretinoin,0.43325,Brain
CVCL_1633,Panc 02.03,444795,Tretinoin,0.4571875,Pancreas
CVCL_1649,RD,444795,Tretinoin,0.42728125,Muscle
CVCL_1651,RERF-LC-Ad1,444795,Tretinoin,0.46184375,Lung
CVCL_1679,SBC-5,444795,Tretinoin,0.44996875,Lung
CVCL_1690,SF295,444795,Tretinoin,0.501375,Brain
CVCL_1700,SK-N-AS,444795,Tretinoin,0.4435625,Nervous System
CVCL_1754,TE 441.T,444795,Tretinoin,0.4451875,Muscle
CVCL_1760,TE-10,444795,Tretinoin,0.4651875,Esophagus
CVCL_1767,TE-9,444795,Tretinoin,0.4420625,Esophagus
CVCL_1774,TT,444795,Tretinoin,0.447375,Esophagus
CVCL_1783,UM-UC-3,444795,Tretinoin,0.45321875,Bladder
CVCL_1798,42-MG-BA,444795,Tretinoin,0.46496875,Brain
CVCL_1818,Granta-519,444795,Tretinoin,0.351125,Lymph
CVCL_1847,PaTu 8988t,444795,Tretinoin,0.444125,Pancreas
CVCL_2063,HCC827,444795,Tretinoin,0.42096875,Lung
CVCL_2094,KPL-1,444795,Tretinoin,0.443375,Breast
CVCL_2209,SUP-M2,444795,Tretinoin,0.390625,Lymph
CVCL_2891,EBC-1,444795,Tretinoin,0.45653125,Lung
CVCL_3004,KP-2,444795,Tretinoin,0.4686875,Pancreas
CVCL_3116,OVISE,444795,Tretinoin,0.4695625,Ovary
CVCL_3117,OVTOKO,444795,Tretinoin,0.4076875,Ovary
CVCL_4381,HuH-6,444795,Tretinoin,0.3978125,Liver
CVCL_5069,SNU-489,444795,Tretinoin,0.46875,Brain
CVCL_A351,HCC1588,444795,Tretinoin,0.51840625,Lung
CVCL_A352,HCC2108,444795,Tretinoin,0.4424375,Lung
CVCL_L083,YD-38,444795,Tretinoin,0.4945625,Head And Neck
CVCL_3172,SUIT-2,444795,Tretinoin,0.4561406249999999,Pancreas
CVCL_3172,SUIT-2,444795,Tretinoin,0.4561406249999999,Pancreas
CVCL_1545,NCI-H2286,9927531,BIBR-1532,0.46025,Lung
CVCL_1619,OCI-AML-2,9927531,BIBR-1532,0.43840625,Blood
CVCL_1767,TE-9,9927531,BIBR-1532,0.46621875,Esophagus
CVCL_0099,SNU-1,9927531,BIBR-1532,0.39359375,Stomach
CVCL_0012,LP-1,9927531,BIBR-1532,0.4278125,Blood
CVCL_0029,EFO-21,9927531,BIBR-1532,0.45240625,Ovary
CVCL_0067,Namalwa,9927531,BIBR-1532,0.3778125,Lymph
CVCL_0080,A-673,9927531,BIBR-1532,0.40171875,Bone
CVCL_0134,A2780,9927531,BIBR-1532,0.37525,Ovary
CVCL_0178,BT-20,9927531,BIBR-1532,0.4051875,Breast
CVCL_0379,Ku812,9927531,BIBR-1532,0.41284375,Blood
CVCL_0428,MIA PaCa-2,9927531,BIBR-1532,0.41971875,Pancreas
CVCL_0533,SK-UT-1,9927531,BIBR-1532,0.4275625,Soft Tissue
CVCL_0547,SW620,9927531,BIBR-1532,0.475125,Colon
CVCL_0599,SK-MEL-24,9927531,BIBR-1532,0.4458125,Skin
CVCL_0600,SK-MEL-31,9927531,BIBR-1532,0.4643125,Skin
CVCL_0620,MDA-MB-361,9927531,BIBR-1532,0.4418125,Breast
CVCL_0629,SK-LU-1,9927531,BIBR-1532,0.4559375,Lung
CVCL_1045,22Rv1,9927531,BIBR-1532,0.394125,Prostate
CVCL_1082,BEN,9927531,BIBR-1532,0.46525,Lung
CVCL_1085,BHT-101,9927531,BIBR-1532,0.46875,Thyroid
CVCL_1105,CAL-12T,9927531,BIBR-1532,0.418,Lung
CVCL_1167,Daoy,9927531,BIBR-1532,0.40490625,Brain
CVCL_1183,DU4475,9927531,BIBR-1532,0.3888125,Breast
CVCL_1187,EC-GI-10,9927531,BIBR-1532,0.41665625,Esophagus
CVCL_1231,GI-1,9927531,BIBR-1532,0.45778125,Brain
CVCL_1245,HCC1143,9927531,BIBR-1532,0.42690625,Breast
CVCL_1254,HCC1500,9927531,BIBR-1532,0.43165625,Breast
CVCL_1287,HSC-2,9927531,BIBR-1532,0.39765625,Head And Neck
CVCL_1324,Karpas-299,9927531,BIBR-1532,0.44446875,Lymph
CVCL_1335,KNS-62,9927531,BIBR-1532,0.453125,Lung
CVCL_1344,KU-19-19,9927531,BIBR-1532,0.48078125,Bladder
CVCL_1345,Kuramochi,9927531,BIBR-1532,0.42690625,Ovary
CVCL_1352,KYSE-410,9927531,BIBR-1532,0.43453125,Esophagus
CVCL_1379,LNCaP clone FGC,9927531,BIBR-1532,0.41784375,Prostate
CVCL_1385,LS411N,9927531,BIBR-1532,0.44403125,Colon
CVCL_1402,Mel Ho,9927531,BIBR-1532,0.42553125,Skin
CVCL_1411,MHH-ES-1,9927531,BIBR-1532,0.4056875,Bone
CVCL_1415,MKN1,9927531,BIBR-1532,0.42671875,Stomach
CVCL_1454,NCI-H1092,9927531,BIBR-1532,0.4031875,Lung
CVCL_1455,NCI-H1105,9927531,BIBR-1532,0.43034375,Lung
CVCL_1456,NCI-H1155,9927531,BIBR-1532,0.387375,Lung
CVCL_1464,NCI-H1355,9927531,BIBR-1532,0.40559375,Lung
CVCL_1479,NCI-H1581,9927531,BIBR-1532,0.40796875,Lung
CVCL_1515,NCI-H2023,9927531,BIBR-1532,0.4484375,Lung
CVCL_1525,NCI-H209,9927531,BIBR-1532,0.40009375,Lung
CVCL_1529,NCI-H211,9927531,BIBR-1532,0.3813125,Lung
CVCL_1536,NCI-H2171,9927531,BIBR-1532,0.36053125,Lung
CVCL_1539,NCI-H2196,9927531,BIBR-1532,0.40109375,Lung
CVCL_1559,NCI-H358,9927531,BIBR-1532,0.41040625,Lung
CVCL_1565,NCI-H510A,9927531,BIBR-1532,0.41565625,Lung
CVCL_1569,NCI-H526,9927531,BIBR-1532,0.45109375,Lung
CVCL_1624,ONS-76,9927531,BIBR-1532,0.42671875,Brain
CVCL_1626,OS-RC-2,9927531,BIBR-1532,0.44440625,Kidney
CVCL_1633,Panc 02.03,9927531,BIBR-1532,0.45596875,Pancreas
CVCL_1649,RD,9927531,BIBR-1532,0.437875,Muscle
CVCL_1651,RERF-LC-Ad1,9927531,BIBR-1532,0.45609375,Lung
CVCL_1679,SBC-5,9927531,BIBR-1532,0.41903125,Lung
CVCL_1682,SCC-25,9927531,BIBR-1532,0.43921875,Head And Neck
CVCL_1690,SF295,9927531,BIBR-1532,0.4365,Brain
CVCL_1700,SK-N-AS,9927531,BIBR-1532,0.4290625,Nervous System
CVCL_1754,TE 441.T,9927531,BIBR-1532,0.451625,Muscle
CVCL_1760,TE-10,9927531,BIBR-1532,0.43665625,Esophagus
CVCL_1774,TT,9927531,BIBR-1532,0.4111875,Esophagus
CVCL_1783,UM-UC-3,9927531,BIBR-1532,0.41559375,Bladder
CVCL_1798,42-MG-BA,9927531,BIBR-1532,0.42953125,Brain
CVCL_1818,Granta-519,9927531,BIBR-1532,0.4235,Lymph
CVCL_1847,PaTu 8988t,9927531,BIBR-1532,0.435875,Pancreas
CVCL_2063,HCC827,9927531,BIBR-1532,0.43265625,Lung
CVCL_2094,KPL-1,9927531,BIBR-1532,0.413875,Breast
CVCL_2209,SUP-M2,9927531,BIBR-1532,0.33040625,Lymph
CVCL_2891,EBC-1,9927531,BIBR-1532,0.49234375,Lung
CVCL_3004,KP-2,9927531,BIBR-1532,0.43278125,Pancreas
CVCL_3116,OVISE,9927531,BIBR-1532,0.46875,Ovary
CVCL_3117,OVTOKO,9927531,BIBR-1532,0.43346875,Ovary
CVCL_5069,SNU-489,9927531,BIBR-1532,0.45946875,Brain
CVCL_A351,HCC1588,9927531,BIBR-1532,0.41634375,Lung
CVCL_A352,HCC2108,9927531,BIBR-1532,0.442625,Lung
